what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628724068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628724177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628724344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628725225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628753719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628760750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628772310
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467628774622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1467628780725
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467628785611
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1467628792892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467628799247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1467628800653
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467628801565
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1467628810529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628813819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628813824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628813934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628814092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628815047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628840506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628842713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467628851762
